index,age,male,marr,currmarr,children,educ,postgrad,empl,hours,inc,tran,bwnorm
37910,30,0,0,2,1,12,0,1,2352,16000,1500,0
37932,45,1,1,1,0,6,0,1,1920,9347,0,0
37972,52,1,2,1,5,11,0,1,1832,13250,1395,1
37988,56,1,1,1,0,6,0,1,1840,8000,0,0
38009,50,0,1,5,1,11,0,1,1820,4500,0,0
38123,37,0,1,1,3,12,0,1,1534,2000,3600,1
38124,35,0,1,1,3,12,0,1,2000,12500,0,1
38126,32,0,1,1,1,12,0,1,1927,6700,0,1
38157,39,1,2,1,4,10,0,1,2496,17000,0,0
38169,37,1,2,5,0,15,0,1,1896,10000,0,1
38171,35,0,3,4,3,12,0,3,405,460,1728,1
38175,42,1,1,1,2,15,0,1,2150,23616,0,1
38259,59,1,2,1,4,0,1,1,990,29000,0,0
38261,34,1,1,1,2,0,1,1,1884,45400,0,1
38263,30,1,1,1,2,12,0,1,2550,15000,1000,1
38278,49,1,0,2,0,0,1,1,1893,40150,0,0
38289,49,0,1,3,4,5,0,1,1962,10069,4422,0
38323,45,0,1,3,3,11,0,7,992,5000,2000,0
38340,35,1,1,1,3,12,0,1,2295,8000,0,0
38350,64,1,1,1,2,5,0,4,1964,19300,2100,0
38357,34,1,2,4,1,13,0,1,1560,18381,0,0
38398,56,0,1,4,1,0,1,1,2940,55000,0,0
38400,44,1,1,1,2,0,1,1,1983,45000,0,0
38401,42,0,0,2,0,0,1,1,2178,57000,9000,0
38406,43,0,1,1,2,0,1,1,2600,56000,0,0
38459,58,1,2,1,6,12,0,1,1620,30000,2277,0
38460,52,0,1,1,4,12,0,1,2058,25000,0,0
38482,46,0,2,4,3,0,1,1,2130,41200,0,0
38508,62,1,2,1,10,12,0,1,2080,42200,12900,0
38510,39,0,1,3,2,16,0,1,1530,34000,0,0
38514,34,0,1,1,3,12,0,1,1656,19800,2400,0
38538,35,1,1,1,3,12,0,1,2080,19000,0,0
38564,51,1,1,5,5,10,0,1,3440,15000,0,0
38581,38,0,1,4,4,12,0,1,2034,8715,0,0
38638,60,1,1,1,6,14,0,1,2300,24418,0,0
38641,34,1,1,1,3,12,0,1,2498,47200,0,1
38643,28,1,1,1,4,14,0,1,2227,52150,3500,0
38645,32,0,1,1,0,13,0,1,2325,28850,0,1
38656,33,1,1,1,2,13,0,1,2420,18000,0,0
38688,66,1,1,1,8,11,0,4,,4800,14004,0
38692,38,1,1,1,0,16,0,1,2887,21400,0,1
38693,37,1,1,1,2,14,0,1,2500,64000,0,1
38695,30,0,1,1,2,14,0,1,2000,21000,0,1
38703,35,0,1,1,2,14,0,1,799,11890,0,0
38727,65,1,2,1,2,16,0,1,2009,24600,0,0
38784,60,0,1,3,5,13,0,4,520,1000,0,0
38785,39,0,1,4,1,13,0,3,208,220,6108,1
38822,41,0,1,4,2,12,0,1,1474,6000,0,0
38824,36,1,2,1,5,11,0,1,1960,19700,0,1
38828,30,1,0,2,0,12,0,1,1400,7403,300,0
38844,43,1,1,1,2,12,0,1,1984,33259,0,0
38873,36,1,1,4,1,12,0,1,1932,30450,0,1
38874,35,1,0,2,0,13,0,7,1670,13470,0,1
38875,34,1,2,1,2,12,0,1,1841,36000,0,1
38876,30,1,2,1,2,16,0,1,2028,18000,0,1
38927,56,1,1,1,3,10,0,1,1952,30000,0,0
38929,36,1,0,2,2,12,0,3,1760,560,0,1
38944,60,0,2,4,5,13,0,1,1724,22072,0,0
38959,55,1,1,4,0,4,0,1,2200,12000,436,0
38985,36,1,1,1,2,15,0,1,2272,21000,0,0
38988,34,0,1,1,2,12,0,1,2000,17000,0,0
38989,49,1,1,5,3,12,0,1,1920,18000,0,0
38990,50,0,1,5,3,12,0,1,2000,8300,0,0
39007,30,1,1,4,3,13,0,1,2808,14000,0,1
39026,37,1,1,1,2,12,0,1,1666,18000,0,0
39049,42,1,2,1,3,8,0,1,1920,40300,0,1
39050,41,1,0,2,0,7,0,1,2016,8000,0,0
39051,40,1,1,4,4,14,0,1,2251,19000,0,1
39053,37,1,1,1,0,12,0,1,2640,28000,1800,1
39055,34,0,2,1,3,12,0,1,2040,11000,0,1
39057,32,1,1,1,2,15,0,1,2352,35520,0,1
39086,34,1,1,1,3,12,0,1,1960,19000,0,0
39092,31,0,1,1,2,11,0,1,1982,10000,0,0
39137,37,1,3,4,2,11,0,1,2040,14000,30,0
39155,31,0,2,4,3,14,0,1,2587,24000,2000,1
39175,39,1,1,1,4,14,0,1,2672,45025,1500,0
39196,47,0,1,5,3,12,0,1,1960,16000,0,0
39231,50,1,1,1,3,13,0,1,14,28000,0,0
39232,48,0,1,1,3,12,0,1,1310,11000,0,0
39249,57,0,1,4,6,13,0,4,765,3724,9000,0
39275,35,1,1,1,2,12,0,1,1944,33150,0,1
39334,40,1,0,2,0,12,0,1,2584,28000,200,1
39388,42,0,3,3,0,10,0,1,2241,21000,0,0
39390,39,1,2,1,6,11,0,1,2080,23000,0,0
39429,35,1,1,1,1,16,0,1,1936,46000,0,0
39431,32,1,0,2,0,15,0,1,2573,25500,0,0
39432,31,0,0,2,0,12,0,1,2450,28732,0,0
39535,48,1,1,1,3,12,0,1,2495,35000,0,0
39536,44,0,1,1,3,10,0,1,1616,18000,0,0
39580,57,0,2,4,6,12,0,1,1372,11000,0,0
39581,31,0,1,1,3,12,0,1,547,10008,1200,1
39591,32,1,1,1,3,12,0,1,1984,18007,0,0
39599,53,0,2,1,1,13,0,2,1360,30000,0,0
39635,80,1,2,1,4,16,0,1,1476,900,15400,0
39637,46,1,1,1,2,0,1,1,2395,79600,0,0
39638,47,0,1,1,2,0,1,3,1932,52000,0,0
39643,33,0,2,1,2,14,0,1,840,11000,3600,0
39683,57,0,1,3,3,12,0,1,1274,10101,0,0
39706,39,0,3,4,5,12,0,1,2052,17500,0,0
39728,41,0,3,1,3,15,0,7,680,3000,3000,0
39764,46,1,1,5,6,12,0,1,2080,33000,0,0
39765,42,0,1,5,5,12,0,1,1952,21000,0,0
40003,58,1,1,1,2,8,0,1,2000,32990,0,0
40009,35,1,1,1,1,12,0,1,2640,34867,0,0
40013,35,1,1,1,2,12,0,1,2184,10020,0,1
40014,33,0,1,1,2,12,0,1,2352,17000,0,1
40015,31,0,8,4,3,14,0,1,3392,32000,5370,1
40027,43,1,1,1,2,8,0,1,1984,13020,0,0
40041,60,0,4,3,4,14,0,1,1888,25000,960,0
40083,37,0,1,1,2,12,0,1,1960,18000,0,0
40103,58,1,1,1,5,13,0,1,2266,51000,0,0
40106,34,1,1,1,2,13,0,1,2041,20570,0,0
40119,33,0,1,1,2,12,0,1,1928,16200,0,0
40129,55,1,2,1,7,6,0,5,,2000,0,0
40130,52,0,1,3,6,11,0,4,2436,46000,0,0
40134,32,0,1,1,1,13,0,6,240,2820,24419,1
40158,36,1,1,1,1,14,0,1,1750,35200,0,0
40173,44,1,1,1,3,8,0,1,2080,18000,0,0
40211,42,1,2,1,3,8,0,1,1976,16500,100,0
40227,54,1,1,1,5,8,0,1,2184,12000,0,0
40254,40,0,1,1,0,0,1,1,1776,35000,0,0
40272,45,0,1,3,4,12,0,1,1968,13700,0,0
40299,59,0,0,2,3,4,0,1,1028,3484,90,0
40300,38,1,1,1,3,10,0,1,2614,10000,0,1
40317,46,0,1,5,4,12,0,1,2017,14000,1666,0
40327,54,0,1,3,1,11,0,1,1960,7800,0,0
40328,35,1,1,1,2,12,0,1,2396,22200,0,1
40350,37,0,1,1,1,12,0,1,2226,15000,0,0
40358,41,1,1,1,1,12,0,1,2319,30300,0,0
40360,49,1,2,1,6,7,0,1,1728,14500,2400,0
40388,35,1,1,1,3,12,0,1,1960,22000,0,1
40407,46,1,1,4,3,10,0,1,2228,50250,0,0
40442,35,0,2,3,2,14,0,1,2684,11000,500,1
40466,36,0,1,3,3,12,0,1,2080,14539,0,1
40467,36,1,1,4,5,12,0,5,185,1500,6975,1
40519,42,0,1,4,1,0,1,1,1880,34000,5000,1
40520,41,1,1,1,3,11,0,1,1646,13000,300,1
40550,33,1,1,1,2,12,0,1,2024,25600,0,0
40569,49,1,1,1,2,12,0,1,1536,22000,0,0
40570,49,0,1,1,2,14,0,1,1568,13000,0,0
40612,56,0,2,1,1,12,0,1,2080,8320,0,0
40615,56,1,2,1,1,10,0,1,1040,2600,4752,0
40665,52,0,1,4,6,8,0,1,1895,6939,150,0
40668,30,0,1,1,2,8,0,1,2448,18000,0,1
40686,32,1,2,5,3,15,0,1,2178,22000,0,1
40760,45,1,1,1,4,13,0,1,1944,28600,0,0
40761,42,0,1,1,4,14,0,1,1960,28000,0,0
40805,35,1,1,4,1,12,0,1,2036,18000,0,1
40824,48,0,1,1,4,12,0,1,2120,12000,0,0
40863,66,1,1,1,3,12,0,4,1368,15000,4200,1
40865,42,0,1,1,2,16,0,1,1944,52000,0,0
40866,37,0,1,4,2,0,1,1,1284,44000,0,1
40875,43,1,1,1,2,0,1,1,2094,55000,0,0
40876,38,1,1,5,2,0,1,1,2448,43075,0,0
40907,33,1,2,1,2,12,0,1,1520,25000,0,1
40977,31,1,0,2,3,10,0,1,2055,14200,0,1
41006,41,0,2,3,4,14,0,1,1930,36300,0,0
41016,43,1,1,1,2,13,0,8,2040,13250,0,0
41075,61,0,2,3,7,0,1,4,280,2300,6916,0
41226,49,1,1,1,4,12,0,1,3560,37000,0,0
41227,49,0,1,1,4,16,0,1,1438,7300,0,0
41237,35,1,1,1,3,16,0,1,2169,38500,0,1
41251,70,1,1,1,5,16,0,4,,5900,17076,0
41253,43,0,1,3,3,14,0,1,1888,24000,0,1
41254,41,1,2,4,2,13,0,1,1431,50800,0,1
41256,35,0,2,1,2,16,0,1,2550,-7000,3600,1
41270,45,1,1,1,3,16,0,1,2370,52000,0,0
41320,34,1,1,1,2,12,0,1,2500,17500,0,0
41328,36,1,0,2,2,12,0,5,520,2084,300,1
41366,38,1,1,4,0,12,0,1,1862,36000,0,1
41367,37,0,1,4,2,12,0,1,2080,15000,0,1
41368,42,1,1,5,2,0,1,1,2322,49300,0,1
41375,43,0,1,5,2,16,0,1,1258,19000,0,0
41385,30,1,1,4,0,14,0,1,1916,44200,0,1
41394,36,1,1,1,3,12,0,1,1960,38062,0,1
41396,30,1,1,1,2,12,0,1,2226,36000,0,1
41428,36,0,1,1,3,12,0,1,1816,15000,0,0
41435,38,1,1,1,3,12,0,1,2250,35000,0,0
41442,57,1,1,1,2,12,0,1,1980,71000,0,0
41444,31,1,2,1,3,14,0,1,2112,12000,0,1
41453,38,1,1,1,1,16,0,1,1040,15000,300,1
41454,37,0,2,4,0,16,0,1,1449,65944,0,1
41519,38,1,1,1,3,16,0,1,2268,33080,0,0
41564,28,1,0,2,4,12,0,1,2080,13520,0,1
41576,81,0,1,4,1,15,0,6,,250,6384,0
41590,44,1,1,1,2,15,0,1,3168,19400,1800,0
41596,54,1,1,1,3,4,0,1,1980,17500,0,0
41621,45,1,1,1,5,8,0,1,2040,22732,0,0
41625,41,0,1,1,5,10,0,1,2303,28728,0,0
41634,37,1,2,1,2,12,0,1,2214,19000,0,0
41646,36,0,0,2,1,13,0,1,2060,9200,0,1
41720,65,0,1,3,1,5,0,4,755,3322,3276,0
41721,44,0,2,1,3,11,0,1,2000,43000,0,1
41823,39,0,0,2,2,16,0,1,1074,7023,400,1
41825,35,1,1,1,1,12,0,1,1993,25000,0,1
41856,36,1,1,1,2,12,0,1,2250,52649,0,0
41858,33,1,1,4,1,12,0,1,2184,32076,0,0
41875,31,1,1,1,2,16,0,1,2530,24940,0,1
41897,61,0,2,4,5,12,0,1,1800,22427,0,0
41899,36,0,2,1,0,10,0,1,1888,24000,1500,1
41908,43,1,2,4,1,14,0,1,1659,32480,0,0
41934,41,1,1,1,2,13,0,1,2004,67200,0,0
41990,37,0,1,4,2,15,0,1,2074,16000,3600,0
42018,59,1,1,1,4,7,0,3,1300,10000,0,0
42019,55,0,1,1,5,11,0,1,1750,10000,0,0
42021,32,0,1,3,0,14,0,1,2480,20000,0,1
42022,31,0,2,3,3,12,0,6,1344,9000,0,1
42023,29,0,3,4,2,12,0,1,1432,8000,0,1
42070,53,0,2,4,6,12,0,1,2088,36000,4829,0
42096,44,0,2,4,1,0,1,1,2688,11289,1000,0
42147,58,1,1,1,3,16,0,1,1930,7000,300,0
42149,30,1,0,2,1,11,0,1,1696,18000,0,1
42158,47,1,2,4,5,7,0,5,,1200,10952,0
42245,73,1,1,1,3,8,0,1,2003,15200,11052,0
42247,38,0,1,4,1,12,0,1,1964,22400,500,1
42248,37,0,1,1,0,0,1,1,2414,48471,0,1
42249,36,0,1,5,2,13,0,1,1992,21200,0,1
42275,38,0,1,1,2,14,0,1,1886,40000,0,1
42276,34,0,1,4,3,11,0,1,2560,17150,0,1
42290,35,1,1,1,3,12,0,1,3520,29600,0,0
42291,39,1,1,1,2,13,0,1,2205,34300,0,0
42317,57,1,1,1,3,12,0,1,2380,21639,0,0
42320,31,1,1,1,2,12,0,1,2460,29175,0,1
42334,36,0,1,1,1,10,0,1,1560,12000,1400,1
42352,39,1,1,1,3,12,0,1,2000,12000,0,0
42394,38,0,1,1,2,12,0,1,1840,12000,139,1
42395,36,0,1,3,3,12,0,1,1800,18000,0,1
42396,34,1,1,1,4,12,0,1,3118,21000,0,1
42400,29,1,2,1,2,12,0,1,2160,17550,1500,0
42441,37,0,1,1,4,12,0,1,2316,6000,0,0
42442,38,1,1,1,3,13,0,1,1967,23000,0,0
42517,40,1,1,1,3,12,0,1,2580,23000,0,1
42545,39,0,1,1,3,12,0,1,2010,9071,0,0
42583,37,1,1,1,2,16,0,1,2190,49450,0,0
42588,43,1,1,1,4,7,0,1,2056,19498,0,0
42608,37,0,1,1,4,10,0,1,1722,9000,0,0
42630,35,1,1,4,2,12,0,1,2350,27800,0,1
42631,34,1,2,1,4,10,0,1,3484,27000,0,1
42645,37,1,1,1,2,12,0,1,2112,34900,0,0
42660,61,1,1,1,4,14,0,1,2210,14000,0,0
42661,55,0,1,1,4,10,0,1,2080,21000,0,0
42662,35,0,3,1,2,12,0,1,2084,19000,1500,1
42672,36,1,1,1,2,12,0,1,3185,32500,0,0
42693,59,1,1,3,4,8,0,5,336,4100,5159,0
42703,35,0,1,4,2,14,0,1,2600,44600,0,0
42725,55,0,1,3,4,11,0,1,1880,23000,0,0
42828,49,1,1,1,3,12,0,1,1900,23283,0,0
42829,43,0,1,3,3,10,0,1,1808,31126,0,0
42920,43,0,0,2,3,11,0,1,2054,18664,0,0
42955,51,1,3,3,5,14,0,5,,1200,5076,0
42957,34,0,1,4,1,12,0,3,2003,7000,2600,0
42975,43,0,2,1,4,12,0,1,1974,17000,0,1
42976,38,1,1,1,3,0,1,1,2976,48050,0,1
42977,36,0,1,4,3,12,0,1,2100,12000,0,1
42983,42,1,1,1,3,14,0,1,2386,41568,0,1
43021,61,0,1,1,13,11,0,1,1976,12000,0,0
43022,40,0,0,2,1,12,0,1,1040,9000,0,0
43023,40,1,1,1,4,12,0,1,2360,21000,0,0
43024,39,1,1,1,3,12,0,1,2352,28000,0,1
43025,37,0,1,1,1,12,0,1,1900,12000,2080,1
43027,32,0,1,1,2,12,0,1,1850,17000,1000,1
43028,31,0,0,2,0,12,0,1,1395,10487,690,0
43029,30,1,0,2,2,12,0,1,2115,17000,240,1
43062,38,0,1,1,3,12,0,1,771,6000,550,0
43102,28,1,1,1,4,13,0,1,1938,20200,0,1
43144,67,0,1,3,8,10,0,4,2008,18000,0,0
43145,42,0,1,3,1,12,0,1,1976,10000,0,1
43148,37,0,1,1,3,15,0,1,1200,4000,0,1
43149,32,0,2,1,1,0,1,1,2778,17000,0,1
43173,37,1,1,1,3,16,0,1,2240,14000,0,0
43217,31,0,1,5,4,12,0,1,2000,7800,0,0
43218,31,0,1,1,3,12,0,1,1960,13600,0,0
43246,53,0,1,4,6,12,0,1,2024,13137,0,1
43247,34,0,2,5,1,16,0,1,2125,18000,0,1
43279,42,1,1,4,1,13,0,1,2295,30000,0,1
43282,31,1,1,4,5,12,0,1,2016,16500,0,1
43391,59,1,1,1,4,6,0,4,1920,12000,100,0
43392,48,0,2,1,3,14,0,1,2459,20000,0,0
43409,37,1,1,1,2,11,0,1,2250,15000,0,0
43435,34,0,0,2,0,12,0,1,1856,6500,500,1
43503,55,1,1,1,11,12,0,1,1864,25000,0,0
43505,32,0,1,1,2,16,0,1,1871,26000,0,1
43537,34,1,1,1,2,0,1,1,2440,28200,0,1
43538,33,0,1,1,2,12,0,1,2651,32000,0,1
43540,28,1,0,2,0,12,0,1,2000,15000,0,1
43553,60,0,3,1,0,12,0,1,1920,15000,0,0
43555,67,0,2,3,2,8,0,1,1776,8800,5388,0
43556,40,1,1,4,4,12,0,1,1904,16000,0,1
43557,38,1,2,1,2,13,0,1,2556,43000,1500,1
43712,34,0,1,1,2,12,0,1,1686,17000,0,1
43714,32,1,1,3,0,12,0,1,2040,21000,0,0
43739,35,0,1,1,2,16,0,1,1920,28000,0,0
43850,57,1,2,1,2,12,0,1,1904,18120,0,0
43854,29,0,1,1,3,13,0,1,2024,26000,0,1
43868,31,1,1,4,4,12,0,1,2419,21000,0,1
43902,40,1,2,1,2,11,0,1,1912,9500,0,1
43906,30,1,1,1,4,15,0,1,1809,5000,20,1
43960,56,0,2,4,9,11,0,1,1976,11340,0,0
43963,38,1,2,1,1,14,0,1,2250,12000,0,1
43965,34,1,1,1,3,13,0,1,2550,4920,0,1
44020,56,1,2,1,1,11,0,1,2093,27000,5260,0
44022,38,0,1,4,1,15,0,1,1594,22000,6049,1
44023,35,1,3,1,2,12,0,1,1600,27000,4580,0
44098,44,0,1,5,2,12,0,3,1952,13800,0,1
44167,47,1,1,1,5,10,0,1,2450,37493,0,1
44259,50,1,2,1,6,12,0,1,1040,15000,3600,0
44323,38,0,1,3,1,13,0,3,126,750,3408,0
44325,32,0,1,1,1,12,0,1,1800,17500,0,0
44429,40,1,0,2,0,11,0,1,2080,19000,0,1
44447,40,1,2,1,4,5,0,1,1666,15000,0,0
44469,36,1,1,3,3,12,0,1,2072,25000,0,1
44497,37,1,1,4,2,14,0,1,1920,29000,0,0
44535,52,0,2,3,6,13,0,1,1394,10000,33096,0
44537,35,0,4,1,3,12,0,1,2604,32762,2000,1
44538,34,1,1,4,2,14,0,1,3530,40480,0,1
44618,39,0,3,1,3,12,0,1,1575,28000,0,1
44626,40,1,1,1,2,16,0,1,1837,29000,0,0
44654,34,1,2,4,7,12,0,1,2080,29120,0,1
44657,29,1,3,1,0,12,0,1,2214,22600,0,1
44658,28,1,2,1,3,12,0,1,3028,23000,1000,1
44734,40,0,2,4,0,12,0,1,2040,24000,0,1
44749,54,0,1,5,5,12,0,1,2032,13000,0,0
44855,79,0,2,4,3,12,0,4,,75,6960,0
44915,52,0,1,1,5,11,0,3,1928,14000,0,0
44916,34,0,1,1,0,12,0,1,2000,26150,0,1
44918,29,1,1,1,2,12,0,1,1810,40654,0,1
44919,27,1,1,1,1,12,0,1,2340,35125,0,1
44924,41,1,2,1,0,14,0,1,2040,48000,0,0
44925,36,1,1,1,0,12,0,1,1984,29150,0,0
44931,59,1,2,5,2,12,0,1,2040,14200,0,0
44939,42,0,3,4,3,16,0,1,1990,20000,1800,1
44940,41,1,1,1,1,14,0,1,2320,33500,1800,1
45020,40,0,2,1,1,14,0,1,1877,32000,0,1
45046,53,0,1,1,2,12,0,1,2430,12445,0,0
45047,34,0,1,4,1,15,0,5,864,1920,3200,1
45097,47,0,1,4,2,11,0,1,2800,23000,0,0
45204,44,1,1,1,3,12,0,1,864,52716,0,0
45206,40,1,1,1,1,12,0,1,1995,43500,0,1
45221,41,0,1,1,3,12,0,1,416,7684,0,0
45222,37,0,1,1,1,12,0,1,1920,20000,0,0
45263,43,0,1,4,2,12,0,1,1800,22000,0,0
45297,35,0,2,1,2,12,0,1,2157,24000,0,0
45300,38,1,1,1,2,8,0,1,2040,18000,0,0
45309,36,0,3,1,2,13,0,1,1880,30300,0,0
45310,36,0,3,1,2,12,0,1,1912,32400,4800,0
45341,45,0,2,1,2,13,0,1,1960,16000,4512,0
45353,52,1,0,2,0,0,1,1,1832,49100,0,0
45354,56,0,2,1,4,12,0,1,2040,6900,0,0
45357,29,1,2,5,1,12,0,1,2579,18500,0,1
45479,60,0,1,4,4,12,0,2,528,17000,0,0
45482,32,1,0,2,1,11,0,1,800,5590,0,0
45577,56,1,3,1,4,11,0,1,1936,26000,0,0
45613,56,0,1,3,2,12,0,1,2000,19700,0,0
45614,36,0,1,1,2,13,0,1,735,20000,0,1
45643,51,0,0,2,0,12,0,3,1800,22100,800,0
45659,39,0,1,1,1,12,0,1,1750,30000,0,1
45660,35,0,1,1,0,14,0,1,1008,42000,0,1
45665,29,0,1,1,0,14,0,1,2600,47000,0,1
45675,42,1,1,1,1,16,0,1,1833,41000,3300,0
45691,42,1,1,1,5,12,0,1,1976,41000,0,0
45772,43,0,1,1,3,0,1,1,969,55300,0,0
45776,49,1,1,1,3,0,1,1,3063,175000,0,0
45777,49,0,0,2,1,12,0,1,1748,18000,2600,0
45789,37,1,2,1,2,12,0,1,2205,40600,0,0
45791,34,1,1,4,1,14,0,1,2054,30000,0,0
45831,35,1,1,5,2,12,0,1,1040,29000,0,0
45855,31,1,0,2,0,12,0,1,1920,14000,0,1
45870,47,1,1,1,3,12,0,1,1840,25300,0,0
45871,40,0,1,1,2,12,0,1,1960,22000,0,0
45900,42,1,1,1,2,16,0,1,1452,23000,5000,0
45903,59,0,1,3,5,10,0,1,1725,28800,0,0
45904,34,0,0,2,0,12,0,1,3430,44010,0,1
45915,50,1,0,2,0,0,1,1,2350,14750,0,0
45923,53,1,1,1,4,12,0,1,2048,27325,0,0
45926,30,0,1,4,1,13,0,2,1866,18000,0,1
45953,34,0,0,2,4,15,0,1,2820,30850,0,1
46005,65,1,2,1,7,5,0,1,1896,31700,0,0
46050,41,1,1,1,2,14,0,1,1888,30030,0,0
46052,33,1,1,1,3,12,0,1,2451,25481,0,0
46060,37,1,1,1,2,15,0,1,2530,41000,0,1
46061,31,1,1,1,1,12,0,1,3120,23790,0,1
46073,52,1,2,1,1,12,0,3,494,3300,2816,1
46094,61,0,2,1,2,10,0,1,763,3800,0,0
46113,38,1,1,5,2,14,0,1,1968,68000,0,1
46125,37,1,1,1,2,12,0,1,2050,15000,0,0
46126,37,1,1,1,1,11,0,1,2104,14812,500,0
46221,35,1,1,1,1,12,0,1,1858,19400,0,1
46222,38,0,2,1,1,11,0,1,1992,13000,0,0
46228,35,0,1,1,1,12,0,1,1868,31800,0,0
46236,54,1,1,1,4,12,0,1,2380,20000,0,0
46237,52,0,1,1,4,12,0,1,1127,10000,0,0
46269,43,0,2,1,1,13,0,1,1837,28500,0,0
46291,35,0,0,2,0,0,1,1,1806,14199,0,1
46295,40,1,1,1,2,0,1,1,3060,388717,0,0
46308,39,0,2,1,3,14,0,1,2024,16000,0,0
46310,35,1,1,4,3,11,0,1,2259,23000,0,0
46318,44,1,1,1,2,14,0,5,800,9000,3780,0
46412,59,1,2,1,5,7,0,1,2036,15660,0,0
46417,35,0,1,4,3,14,0,1,2036,20000,550,1
46432,42,1,1,1,2,13,0,1,3533,40331,0,0
46446,44,0,2,1,5,11,0,1,1864,9700,2388,0
46451,50,1,1,1,5,11,0,1,2550,35000,2640,0
46475,41,1,1,1,1,12,0,1,2080,24000,0,0
46506,45,1,1,1,2,12,0,1,2250,32000,0,0
46523,41,0,1,1,2,16,0,1,2040,8000,0,0
46561,53,0,1,1,6,3,0,6,1020,2300,0,0
46562,35,1,1,1,1,10,0,1,2044,15000,0,0
46598,40,1,1,1,1,12,0,1,2200,30000,0,0
46607,36,1,1,5,2,12,0,1,2372,35000,0,1
46674,44,1,2,1,1,0,1,1,3632,36010,0,0
46681,32,1,2,1,2,14,0,1,2342,13000,0,0
46698,40,1,2,5,3,14,0,1,3064,40000,0,0
46699,38,1,1,1,6,12,0,1,2148,18000,0,0
46700,33,1,1,1,3,13,0,1,2280,13500,0,0
46714,37,0,1,4,3,12,0,1,2140,25000,0,0
46736,48,1,2,1,2,12,0,1,1876,28700,0,0
46746,46,1,1,1,3,12,0,1,2880,40000,0,0
46760,45,0,2,5,0,12,0,1,2050,29125,0,0
46768,61,0,1,3,1,13,0,1,1520,7708,1372,0
46789,41,0,1,1,3,0,1,1,1146,19661,0,1
46793,43,1,1,1,3,0,1,1,2702,30200,0,0
46800,38,1,2,5,2,12,0,1,1888,22680,0,0
46829,35,0,1,4,2,13,0,1,1140,8000,0,0
46831,32,0,0,2,0,0,1,1,2000,16000,0,0
46863,38,1,1,4,3,12,0,2,2050,10500,0,1
46887,38,0,2,4,2,12,0,1,2032,20000,0,1
46889,35,0,1,1,0,0,1,1,1320,30150,0,1
46914,43,1,1,1,3,15,0,1,1904,62000,0,1
46925,41,0,1,1,3,12,0,1,2940,18000,0,0
47043,45,0,0,2,0,14,0,1,2300,28300,0,0
47044,38,1,1,4,0,12,0,1,2268,32000,0,1
47130,37,0,1,1,2,16,0,1,1984,21000,0,1
47134,38,1,1,1,2,14,0,1,2040,34500,0,0
47173,37,0,1,1,1,12,0,1,2060,15000,0,1
47174,35,1,0,2,1,14,0,1,1896,13800,0,1
47175,34,1,1,1,3,13,0,1,1976,13400,0,1
47179,42,0,1,5,1,12,0,1,1912,19860,0,1
47190,42,1,1,1,4,12,0,3,176,400,0,0
47203,36,1,2,1,2,10,0,1,2100,15700,0,1
47231,36,1,1,1,0,12,0,1,2542,35900,0,0
47250,66,1,1,1,3,8,0,4,800,8476,4800,0
47251,61,0,1,1,3,7,0,1,1830,13308,0,0
47253,29,0,0,2,0,14,0,1,3060,17000,0,0
47299,38,0,2,5,4,12,0,1,2015,10530,0,1
47300,36,0,1,3,1,12,0,1,1868,6794,100,1
47348,34,0,1,1,3,12,0,1,2220,20000,0,1
47363,37,1,1,1,3,13,0,1,2365,45000,0,0
47390,36,1,1,1,1,16,0,1,1960,32000,0,0
47391,35,1,3,5,1,12,0,1,1960,18000,0,0
47403,35,0,3,1,1,14,0,1,1928,18000,0,0
47411,64,1,1,1,13,16,0,1,2112,56600,0,0
47412,63,0,1,3,13,12,0,4,330,6400,2800,0
47414,39,1,1,1,0,0,1,1,2178,79000,0,1
47416,34,1,1,1,0,0,1,1,1122,27500,0,1
47418,31,1,1,1,4,12,0,1,2590,48000,0,1
47419,30,1,0,2,0,14,0,1,1920,30000,0,1
47420,29,0,1,1,1,13,0,3,600,22000,1700,1
47421,28,0,0,2,0,12,0,1,1750,28000,0,1
47436,37,0,1,1,0,16,0,1,1634,43000,0,0
47451,33,1,0,2,1,15,0,1,3120,70007,0,0
47466,61,0,1,3,4,14,0,1,2431,37025,12336,0
47467,38,1,1,1,0,16,0,1,1654,32000,0,1
47468,36,1,2,1,4,14,0,1,3060,105000,0,1
47511,39,1,2,1,2,14,0,1,2400,25500,0,0
47577,30,0,1,1,1,12,0,1,2050,11000,0,0
47591,46,0,0,2,3,10,0,1,1976,8398,0,1
47599,38,1,1,1,0,12,0,1,2064,49725,0,1
47600,40,1,1,1,2,15,0,1,2120,30600,0,1
47601,29,0,1,1,2,13,0,1,1706,17000,0,1
47609,32,0,1,1,2,12,0,1,1904,16000,0,0
47610,36,0,1,1,0,14,0,1,1880,26000,0,0
47637,65,1,3,1,4,12,0,4,,22500,9135,0
47646,56,1,2,1,5,16,0,1,3372,23500,0,0
47647,53,0,1,4,5,14,0,1,2540,22000,0,0
47648,33,1,1,1,2,0,1,1,2550,30600,0,1
47650,31,0,1,1,0,16,0,1,2540,25000,0,1
47657,35,1,1,1,0,16,0,1,2124,25300,0,0
47669,78,0,1,3,8,16,0,1,634,4000,15630,0
47671,42,0,1,1,0,0,1,1,976,34000,0,1
47674,37,0,1,1,0,0,1,1,2485,38344,0,1
